node	degree	flag
4037	2	0
4036	51	0
4038	2	0
9462	28	0
729428	2	0
55759	1	0
55758	49	0
51076	14	0
55756	16	0
55755	20	0
55026	1	0
51072	11	0
55020	2	0
51070	4	0
51071	1	0
9244	3	0
60343	6	0
163859	2	0
94235	16	0
94233	1	0
116931	1	0
51537	2	0
285987	2	0
729533	1	0
51533	2	0
346157	5	0
27141	5	0
51619	88	0
27145	2	0
253725	1	0
27148	9	0
51616	25	0
51617	12	0
2746	7	0
4919	2	0
154043	3	0
64115	2	0
64111	3	0
64110	1	0
64112	19	0
65975	1	0
100288160	1	0
80218	4	0
140885	14	0
135112	10	0
80746	6	0
80212	6	0
731682	1	0
80742	9	0
80215	1	0
9469	9	0
7852	37	0
7850	4	0
7851	9	0
7857	8	0
7855	5	0
23158	10	0
1503	16	0
1500	38	0
6369	1	0
92667	1	0
389856	1	0
6363	8	0
6362	7	0
6361	7	0
6360	7	0
6367	5	0
6366	10	0
4795	12	0
6364	4	0
10152	60	0
10153	15	0
9337	19	0
10403	53	0
10156	5	0
53615	69	0
53616	10	0
54956	1	0
90070	4	0
10158	3	0
10159	3	0
9338	29	0
9628	4	0
9623	3	0
84254	13	0
9620	1	0
9627	13	0
1508	33	0
9625	3	0
79893	1	0
25861	7	0
84256	2	0
54969	2	0
54968	1	0
54967	2	0
3081	4	0
54962	3	0
54961	3	0
54960	15	0
1977	42	0
84069	10	0
3083	8	0
84259	1	0
84063	2	0
84062	75	0
84061	7	0
84060	52	0
84067	5	0
1975	60	0
84065	3	0
84064	11	0
26960	7	0
1602	19	0
164153	2	0
1973	23	0
83591	1	0
83596	3	0
83594	1	0
83595	3	0
3223	1	0
84247	1	0
3233	19	0
84245	3	0
3231	1	0
5199	5	0
3237	2	0
3234	5	0
3235	9	0
5195	14	0
1965	27	0
58190	6	0
58191	12	0
1612	30	0
1613	33	0
5193	3	0
5192	8	0
9246	32	0
138474	2	0
2873	28	0
2872	18	0
2870	21	0
2877	20	0
2876	21	0
2875	1	0
2874	36	0
4986	7	1
2879	19	0
2878	19	0
28511	4	0
3354	3	1
28513	1	0
3356	17	1
3351	8	1
28514	15	0
54345	2	0
54344	4	0
342510	1	0
3359	2	1
3358	7	1
23620	1	0
5449	13	0
79016	46	0
79017	1	0
5443	10	0
5442	5	0
5441	66	0
79019	42	0
5447	10	1
5445	2	0
5444	3	0
347734	1	0
26094	4	0
115650	4	0
117154	1	0
5509	5	0
5506	8	0
5507	2	0
5504	13	0
26091	1	0
5502	3	0
5500	43	0
5501	59	0
124923	1	0
129080	4	0
83737	42	0
540	9	1
546	19	0
547	4	0
545	91	0
339201	1	0
549	27	0
29978	17	0
29979	135	0
55915	2	0
23604	9	0
221079	1	0
23607	37	0
23600	3	0
23601	1	0
23603	4	0
81671	1	0
23608	6	0
23609	5	0
283234	3	0
51447	5	0
3550	138	0
51444	10	0
51442	4	0
5137	19	0
51440	5	0
5476	21	0
57037	1	0
8447	3	0
6568	1	0
6565	1	1
144717	1	0
6567	2	0
6566	7	0
6560	1	0
127255	1	0
127254	1	0
25959	26	0
7681	43	0
129880	2	0
25953	3	0
25950	4	0
5136	25	0
25957	3	0
3827	29	0
23462	11	0
23463	4	0
23464	11	0
3822	3	0
3821	7	0
3820	2	0
23468	76	0
23469	4	0
5471	1	0
10330	5	0
8444	4	0
8445	19	0
65983	8	0
10331	8	0
8440	83	0
65987	4	0
8443	5	0
65989	3	0
10336	4	0
8448	3	0
8449	141	0
5004	4	1
7539	1	0
7538	36	0
369	44	0
7535	56	0
367	212	1
7536	147	0
362	11	0
7533	221	0
361	10	0
55920	13	0
55257	28	0
55922	7	0
5008	11	0
55252	3	0
55250	11	0
55251	2	0
55929	36	0
55258	2	0
57578	3	0
5133	30	0
6176	221	0
6175	241	0
6173	125	0
6170	122	0
6171	85	0
84809	1	0
64855	2	0
64856	3	0
64857	4	0
10989	200	0
10988	13	0
64852	1	0
64853	5	0
10985	161	0
10987	119	0
10981	2	0
64859	6	0
84807	4	0
10982	15	0
151888	6	0
79022	2	0
388272	1	0
653604	2	0
219927	77	0
55363	1	0
2200	19	0
2201	8	0
2202	15	0
64581	17	0
2204	7	0
2205	7	0
2206	6	0
81607	2	0
81608	13	0
81609	3	0
5130	8	0
201562	3	0
147650	1	0
79831	1	0
116211	1	0
79833	21	0
79834	1	0
94005	10	0
79836	4	0
79837	15	0
79839	53	0
374928	1	0
4839	12	0
130013	2	0
4528	27	0
4831	83	1
4830	47	1
4833	16	0
4832	22	0
4835	9	0
4522	31	0
4837	1	0
4836	13	0
7993	5	0
57038	2	0
7991	18	0
85294	10	0
85293	3	0
85291	72	0
7994	21	0
9436	1	0
9437	3	0
122704	77	0
5296	68	0
5297	19	0
5294	35	0
5295	247	0
5292	33	0
5293	20	0
5290	52	0
5291	20	0
64326	16	0
64324	7	0
64320	12	0
64321	1	0
246330	7	0
64328	9	0
8639	42	0
11116	7	0
84779	2	0
117178	87	0
163183	50	0
8140	3	0
80005	12	0
340419	5	0
80007	6	0
80006	3	0
85409	3	0
8634	9	0
84654	2	0
8633	2	0
84656	4	0
84650	3	0
84651	13	0
683	3	0
6992	2	0
7337	67	0
7336	22	0
7335	33	0
7334	68	0
9296	1	0
7332	39	0
9294	3	0
9295	143	0
56548	9	0
54575	24	1
54576	23	1
54577	1	1
148170	2	0
170825	1	0
168667	3	0
84932	8	0
113251	2	0
160419	1	0
10215	4	0
10214	15	0
53407	9	0
10216	1	0
10211	17	0
10210	23	0
10213	58	0
10212	14	0
10219	4	0
10218	4	0
7058	7	0
7059	3	0
7052	53	0
7053	7	0
7050	28	0
7051	8	0
7056	5	0
7057	47	0
7054	26	0
54751	7	0
54754	3	0
54756	2	0
54758	1	0
4494	2	0
9026	11	0
8148	45	0
9111	47	0
6999	16	0
2743	2	0
8638	2	0
8637	3	0
8636	11	0
6996	29	0
6997	9	0
6990	11	0
8631	14	0
6993	19	0
93034	27	0
50626	2	0
548313	1	0
2998	1	0
9110	3	0
59	19	0
58	126	0
2990	13	0
54	11	0
2992	7	0
2993	5	0
2994	5	0
2995	5	0
53	27	0
52	29	0
8227	11	0
55	5	0
51332	2	0
375307	11	0
51	31	0
131076	1	0
143241	14	0
143244	6	0
50	10	0
728642	7	0
9991	1	0
9990	3	0
728405	5	0
2997	25	0
2160	10	0
9994	11	0
9112	58	0
28234	1	1
126393	3	0
11035	97	0
11033	22	0
11030	180	0
11031	2	0
535	2	0
11039	6	0
79607	22	0
534	1	0
79602	3	0
1399	60	0
1398	187	0
1397	14	0
1396	5	0
1395	6	0
1394	10	0
1393	3	0
1392	7	0
427	5	0
29904	29	0
84766	6	0
28962	4	0
29906	5	0
9263	3	0
100529067	6	0
3456	17	0
9114	1	0
51056	3	0
220136	8	0
220134	9	0
51053	21	0
51058	1	0
51059	1	0
51588	53	0
55008	4	0
51582	4	0
55002	1	0
55000	1	0
55007	15	0
22977	3	0
55005	1	0
51585	12	0
22976	28	0
30844	6	0
51631	159	0
51031	6	0
51633	4	0
729515	2	0
51637	8	0
51639	230	0
326624	5	0
27129	10	0
27128	9	0
27120	4	0
27123	1	0
27122	4	0
27125	13	0
27124	26	0
27127	1	0
2331	3	0
60490	18	0
60491	98	0
60492	29	0
60493	14	0
64137	3	0
124801	4	0
60496	8	0
124637	31	0
80764	27	0
100289087	3	0
51213	12	0
80761	1	0
80762	2	0
53981	42	0
2335	113	0
56984	8	0
3476	17	0
139105	1	0
56204	7	0
6699	3	0
6698	1	0
2339	13	0
6693	13	0
6692	4	0
6691	4	0
6690	5	0
6697	8	0
6696	25	0
6695	5	0
90589	5	0
9131	30	0
78988	2	0
122809	1	0
441155	1	0
441150	5	0
93973	15	0
93974	22	0
7837	1	0
6341	1	0
6340	9	0
6343	4	0
6342	8	0
6344	8	0
6347	28	0
6346	2	0
6349	4	0
6348	13	0
56063	2	0
9997	2	0
1260	4	0
9601	17	0
57332	77	0
9351	39	0
57337	1	0
57336	1	0
9355	5	0
9354	6	0
113189	7	0
5470	3	0
57338	3	0
10174	46	0
11034	16	0
27350	5	0
1807	3	0
1806	8	1
1805	4	0
1804	2	0
1803	19	1
28232	1	1
1801	6	0
3785	7	1
8992	1	0
8993	1	0
3788	1	0
8991	16	0
8996	21	0
8997	14	0
1809	8	0
1808	22	0
9648	6	0
4995	1	0
28964	69	0
4990	3	0
4991	3	0
4998	42	0
4999	36	0
59307	10	0
113452	6	0
113451	4	0
113457	40	0
168417	3	0
133022	1	0
9253	11	0
6517	38	0
429	12	0
1948	22	0
1949	6	0
1942	15	0
3251	26	1
1946	9	0
1947	16	0
1944	9	0
3257	1	0
1490	14	0
421	5	0
219699	3	0
1493	16	0
3337	36	0
5464	7	0
1496	1	0
5469	85	0
1499	224	0
3339	29	0
1968	11	0
79038	19	0
79039	6	0
79033	1	0
79034	1	0
79035	3	0
79036	41	0
246100	1	0
5223	23	0
79904	1	0
1390	27	0
282974	2	0
115677	3	0
375790	6	0
254863	5	0
285613	3	0
730441	1	0
9647	8	0
114984	1	0
79295	1	0
3816	4	0
200186	12	0
23498	4	0
56969	1	0
284695	133	0
643641	3	0
8935	11	0
162655	1	0
55143	15	0
1369	8	0
256646	22	0
3479	15	0
526	1	0
527	9	0
29916	2	0
521	21	0
522	26	0
523	8	1
83714	4	0
5478	26	0
29919	1	0
528	4	0
100532731	21	0
1234	45	0
4909	6	0
23660	3	0
1237	7	0
1230	22	0
1231	13	0
1232	22	0
340390	1	0
1238	16	0
8287	2	0
1964	13	0
200185	4	0
5718	53	0
195814	8	0
8288	9	0
8289	51	0
25970	14	0
6509	1	0
6508	4	0
25975	2	0
25976	2	0
25977	2	0
6503	15	0
6502	54	0
6500	124	0
6507	2	0
8455	1	0
6505	5	0
6504	11	0
4901	3	0
8454	179	0
2487	7	0
8453	120	0
65997	1	0
9643	53	0
4902	3	0
3809	1	0
3805	5	0
4905	58	0
3807	2	0
3806	1	0
3801	87	0
3800	16	0
23480	2	0
4904	277	0
8462	9	0
8463	6	0
8460	1	0
4907	31	0
8464	29	0
8468	6	0
4670	231	0
8621	3	0
92342	3	0
92345	4	0
92344	2	0
92610	17	0
1967	23	0
7558	2	0
7553	4	0
7551	8	0
50515	7	0
50512	3	0
7556	3	0
7555	43	0
7554	17	0
55278	3	0
55274	6	0
55275	1	0
55276	12	0
1960	3	0
55272	10	0
55273	4	0
84823	8	0
11176	11	0
57634	27	0
4174	101	0
4175	42	0
4176	85	0
4170	40	0
51074	21	0
4172	50	0
4173	103	0
1945	8	0
1961	1	0
4179	17	0
57630	13	0
55833	1	0
995	30	0
1962	63	0
100292719	1	0
7422	21	0
57455	6	0
92960	1	0
119559	3	0
7391	42	0
10728	32	0
9276	39	0
159195	18	0
2224	10	1
26190	5	0
2222	13	0
2220	3	0
2221	2	0
1	7	0
5925	178	0
5926	16	0
5927	9	0
5920	5	0
5921	88	0
5922	1	0
5923	18	0
201501	2	0
5928	157	0
5929	71	0
10726	24	0
10053	18	0
221061	2	0
7398	23	0
55003	106	0
4507	6	0
5140	24	0
4502	15	1
4509	22	0
4508	17	0
90268	3	0
51586	53	0
8174	5	0
2081	18	0
221400	1	0
64072	2	0
55004	7	0
1193	1	0
60685	1	0
60684	7	0
4735	27	0
60681	4	0
124402	2	0
124401	1	0
10193	21	0
80021	8	0
146059	5	0
337876	6	0
146057	2	0
146722	3	0
9133	9	0
80028	32	0
80023	2	0
80022	16	0
85013	2	0
116092	4	0
85015	24	0
80025	23	0
80020	3	0
349114	1	0
84639	1	0
84632	4	0
84630	8	0
84631	1	0
84634	4	0
83941	1	0
83942	4	0
252969	8	0
51335	1	0
7319	25	0
7318	2	0
51705	2	0
7314	183	0
7317	41	0
7316	334	0
7311	237	0
54512	37	0
387032	11	0
54510	1	0
54511	7	0
54517	1	0
54514	2	0
54518	12	0
9014	14	0
9015	15	0
10231	1	0
4739	44	0
10236	112	0
7036	2	0
9013	18	0
7038	14	0
7039	22	0
10239	16	0
10238	11	0
9019	5	0
49855	2	0
49854	3	0
49856	52	0
64386	2	0
438	23	0
283373	2	0
112464	1	0
160287	21	0
134637	1	0
9136	2	0
80135	1	0
7789	4	0
7786	22	0
92421	20	0
7784	2	0
7783	4	0
7780	8	0
51635	1	0
126003	2	0
9135	22	0
10998	1	0
160140	5	0
554	10	0
164656	3	0
1009	4	0
1008	6	0
1007	8	0
158809	2	0
1005	7	0
1004	8	0
1003	22	0
1002	1	0
1001	9	0
1000	38	0
9134	9	0
646214	5	0
84816	8	0
10993	7	0
10990	1	0
4345	2	0
10991	1	0
4343	227	0
4342	31	0
4340	3	0
100291837	3	0
11018	2	0
11014	1	0
11016	19	0
11017	131	0
11011	8	0
8615	34	0
8614	14	0
79370	3	0
8611	4	0
8613	5	0
8612	4	0
91734	4	0
8618	15	0
92285	1	0
92283	1	0
11331	200	0
11330	5	0
11333	7	0
11332	6	0
11335	84	0
11334	7	0
11337	78	0
11336	14	0
11339	13	0
11338	276	0
9139	24	0
51032	1	0
55062	8	0
5719	59	0
51035	44	0
5717	85	0
5716	49	0
5715	16	0
5714	51	0
5713	60	0
5711	40	0
5710	78	0
354	22	0
5496	143	0
155066	1	0
155061	12	0
155060	5	0
120379	11	0
23345	150	0
23344	2	0
23347	1	0
93487	20	0
23348	1	0
27107	2	0
1472	1	0
80178	5	0
27102	6	0
27101	35	0
929	10	0
253769	1	0
87769	1	0
347918	2	0
64130	13	0
5099	1	0
260425	16	0
55684	5	0
80700	8	0
55681	106	0
55680	4	0
55683	3	0
80705	40	0
392255	5	0
84324	3	0
22836	6	0
80709	3	0
23022	6	0
135152	3	0
135154	1	0
84328	1	0
10825	2	0
56267	1	0
56265	1	0
5092	79	0
9275	1	0
57680	15	0
7812	20	0
7813	5	0
57685	6	0
57684	8	0
57135	5	0
57134	5	0
57689	4	0
57688	1	0
57130	1	0
7818	97	0
57132	24	0
23203	4	0
22850	1	0
1300	6	0
167465	2	0
7248	56	0
286480	61	0
2667	2	0
4495	2	0
64151	12	0
26277	12	0
26275	1	0
26272	8	0
26273	3	0
26271	6	0
389541	1	0
26278	5	0
26279	1	0
9379	9	0
9378	27	0
66002	1	0
140462	4	0
85480	2	0
9371	10	0
9370	5	0
9373	10	0
9372	44	0
9375	2	0
9377	28	0
255758	4	0
28912	1	0
56886	9	0
79977	2	0
56882	2	0
1828	15	0
1825	4	0
1824	7	0
1827	23	0
1826	1	0
1821	5	0
1820	15	0
1823	12	0
1822	101	0
2147	45	0
2146	52	0
2145	2	0
81030	13	0
4978	3	0
192670	75	0
81035	1	0
2140	8	0
4974	2	0
4975	2	0
4976	4	0
4498	1	0
2149	16	0
4973	3	0
27044	21	0
10744	1	0
6822	4	0
3276	76	0
3274	1	1
3275	19	0
3273	6	0
3270	1	0
58157	12	0
58155	14	0
84289	41	0
222643	2	0
116028	3	0
84282	6	0
84281	2	0
84280	6	0
84287	1	0
84285	12	0
84284	1	0
9334	15	0
5692	61	0
58484	13	0
24	1	0
58486	1	0
58487	9	0
58480	8	0
5587	54	0
58488	1	0
26	45	0
9662	3	0
5585	46	0
4586	2	0
3311	2	0
3310	13	0
3313	91	0
3312	349	0
3315	67	0
5481	16	0
3316	15	0
22	2	0
56341	6	0
5581	158	0
83552	4	0
85865	4	0
132204	2	0
147179	6	0
925	32	0
60	301	0
222235	77	0
143098	7	0
112611	10	0
3985	10	0
926	5	0
137964	5	0
112970	1	0
9330	21	0
509	133	0
506	43	0
29931	1	0
5329	25	0
29934	5	0
29935	7	0
501	41	0
1212	8	0
1213	96	0
729967	2	0
1211	16	0
634	20	0
635	11	0
636	11	0
1215	8	0
23136	26	0
23137	5	0
23135	2	0
23644	7	0
23645	18	0
23130	15	0
23647	22	0
6521	18	0
6520	22	0
6523	3	0
497661	122	0
6525	4	0
8269	3	0
6526	1	0
6529	1	1
8266	16	0
8260	26	0
8263	2	0
92140	6	0
25998	5	0
25999	2	0
25996	5	0
25994	6	0
9332	5	0
399670	1	0
79415	8	0
91942	1	0
170622	3	0
3861	12	0
3860	47	0
170626	1	0
51094	3	0
91949	11	0
8408	18	0
8409	23	0
8402	9	0
8403	1	0
8404	8	0
7832	14	0
7514	76	0
8407	15	0
7571	4	0
54620	3	0
7572	57	0
9818	8	0
7574	6	0
92369	1	0
9814	44	0
9815	13	0
9816	2	0
9817	51	0
9810	21	0
54622	16	0
9812	1	0
8814	2	0
3934	6	0
285464	2	0
55219	2	0
8811	2	0
55212	8	0
55210	11	0
55211	16	0
55216	13	0
55217	8	0
55215	20	0
257054	1	0
553	3	0
4152	22	0
4153	11	0
4150	14	0
26468	1	0
4157	36	0
4154	5	0
4155	45	0
4158	5	0
4159	5	0
374393	1	0
9868	10	0
9741	4	0
4514	19	0
8338	7	0
9429	4	1
6715	21	1
284486	1	0
8139	5	0
5903	70	0
5900	22	0
5901	162	0
5906	53	0
51773	40	0
5905	21	0
5908	32	0
5909	26	0
51778	12	0
93010	8	0
3489	5	0
3488	18	0
283455	5	0
130872	3	0
3481	22	0
3480	62	0
3483	4	0
3482	23	0
3485	7	0
3484	14	0
3487	6	0
3486	30	0
283450	1	0
90933	54	0
192111	13	0
8216	51	0
4716	57	0
5152	41	0
53371	13	0
1571	3	1
140706	2	0
140707	2	0
57333	7	0
9352	5	0
9603	1	0
1401	21	0
81932	1	0
9605	1	0
81930	2	0
4710	54	0
9604	20	0
57335	3	0
56342	4	0
6066	4	0
6060	2	0
81617	4	0
4711	53	0
140825	5	0
10783	68	0
10782	2	0
10781	10	0
10780	1	0
10787	20	0
5287	12	0
10785	3	0
10036	69	0
347862	1	0
7379	4	0
7378	3	0
378884	1	0
7373	2	0
7372	10	0
7371	7	0
7376	40	0
7375	31	0
7374	5	0
54538	4	0
54539	45	0
255180	1	0
54828	4	0
54826	1	0
54531	2	0
54532	20	0
54825	1	0
54534	77	0
54535	57	0
54820	8	0
54821	5	0
200081	52	0
125336	1	0
152137	9	0
9031	33	0
7018	44	0
29098	1	0
29097	5	0
10250	179	0
10253	88	0
10252	22	0
29093	77	0
10254	37	0
7010	27	0
10256	21	0
54795	3	0
54796	1	0
54797	39	0
54790	2	0
54793	30	0
64769	33	0
733	2	0
84612	24	0
732	4	0
10788	36	0
84343	10	0
84340	6	0
84617	7	0
84618	1	0
84619	35	0
347240	1	0
29896	7	0
29895	1	0
29894	25	0
29893	9	0
755	2	0
754	5	0
759	1	1
758	6	0
3780	1	0
29899	11	0
115426	12	0
768211	3	0
8999	1	0
2958	22	0
728358	1	0
738	3	0
2954	10	0
3786	8	1
2956	40	0
2957	34	0
2950	24	1
1025	99	0
1024	83	0
5346	2	0
1026	184	0
1021	66	0
5341	15	0
9156	6	0
1022	89	0
1800	4	0
5348	10	0
375341	5	0
445571	1	0
440093	1	0
79175	1	0
79174	5	0
79177	4	0
79171	6	0
79173	30	0
79172	46	0
7704	107	0
4360	3	0
440915	3	0
728689	5	0
143379	1	0
1196	33	0
8995	3	0
11078	7	0
11079	3	0
3108	6	0
3109	7	0
11072	2	0
3105	53	0
3106	292	0
3107	58	0
11076	5	0
11077	2	0
11074	16	0
11075	29	0
8673	21	0
8672	13	0
8671	7	0
8676	58	0
8675	10	0
8674	15	0
152015	4	0
8678	35	0
4093	123	0
4092	52	0
4091	22	0
4090	48	0
4097	20	0
4094	16	0
50945	1	0
50944	24	0
4099	17	0
50940	20	0
50943	12	0
23587	1	0
23586	10	0
23585	2	0
5731	4	1
23582	100	0
11319	5	0
5732	3	1
118426	1	0
118427	4	0
11315	21	0
11314	2	0
5739	6	1
5738	5	0
11311	6	0
23588	5	0
51018	4	0
51019	29	0
91574	1	0
51548	10	0
92689	6	0
51010	17	0
51547	2	0
51013	28	0
51015	1	0
55041	13	0
55040	2	0
25837	4	0
25836	4	0
25831	6	0
63893	30	0
25833	3	0
25832	1	0
23036	1	0
80011	3	0
25839	9	0
130340	9	0
378708	26	0
221662	1	0
23363	2	0
23362	3	0
23360	7	0
23367	11	0
403313	3	0
23365	15	0
136227	5	0
23369	10	0
23368	13	0
283385	15	0
8092	4	0
8091	9	0
1565	2	1
6916	7	0
8099	13	0
441478	1	0
5238	16	0
58505	2	0
118471	17	0
11147	2	0
58506	5	0
80723	2	0
128977	5	0
1738	36	0
80726	12	0
11143	49	0
255967	3	0
58503	1	0
6659	2	0
6658	4	0
6657	7	0
6656	2	0
6655	33	0
6654	80	0
6653	5	0
6652	14	0
6651	8	0
154796	46	0
10808	21	0
10809	1	0
10804	1	0
56241	2	0
56242	1	0
10807	14	0
10800	1	0
10801	9	0
10802	3	0
10803	1	0
57118	5	0
2289	22	0
57113	7	0
151050	1	0
57111	18	0
57117	13	0
57116	1	0
6385	17	0
6387	14	0
6386	171	0
6383	38	0
6382	18	0
6389	12	0
6388	1	0
255631	1	0
653784	1	0
83939	75	0
26258	47	0
100101629	1	0
120534	2	0
26254	4	0
26256	2	0
26257	3	0
64173	1	0
26251	1	0
64170	66	0
80184	7	0
80185	9	0
9353	8	0
80183	1	0
6702	1	0
57574	1	0
150383	1	0
79953	2	0
1849	5	0
1848	6	0
134266	1	0
134265	2	0
1843	17	0
79959	50	0
1840	23	0
1847	2	0
1846	7	0
1845	12	0
1844	2	0
3250	3	0
27071	9	0
2169	1	0
2168	4	0
1943	8	0
4952	12	0
4953	22	0
4950	26	0
2166	3	0
4956	9	0
4957	2	0
167691	2	0
2162	16	0
54496	1	0
54495	2	0
55033	1	0
54490	21	0
345651	2	0
54499	4	0
3298	11	0
3299	12	0
5139	25	1
1909	10	0
1906	15	0
1907	3	0
3297	66	0
1902	3	0
5132	5	0
3292	26	0
1901	11	0
222662	4	0
66005	1	0
4171	59	0
442868	2	0
146395	1	0
113675	4	0
442867	2	0
57379	17	0
54504	4	0
285381	2	0
112812	2	0
54677	3	0
57687	1	0
54675	2	0
147372	3	0
84329	3	0
143879	1	0
144097	1	0
57095	2	0
11228	7	0
132884	2	0
255426	1	0
57092	1	0
112724	8	0
254827	6	0
6891	11	0
6890	21	0
6892	15	0
6895	71	0
6894	1	0
6897	90	0
6898	9	0
130399	6	0
8821	3	0
57805	39	0
57804	20	0
83752	2	0
57801	12	0
83755	111	0
57620	4	0
10904	2	0
83758	1	0
83759	7	0
116835	3	0
10906	3	0
388552	19	0
1278	25	0
79784	7	0
2042	19	0
79780	2	0
1270	16	0
1271	16	0
610	8	0
10902	32	0
617	1	0
1277	36	0
8798	1	0
8799	1	0
8242	1	0
8243	53	0
8792	15	0
8793	47	0
8794	9	0
8795	22	0
8796	8	0
8797	28	0
29080	15	0
7045	11	0
123228	2	0
255738	3	0
5463	1	0
10908	2	0
148867	1	0
201254	8	0
10202	72	0
9890	3	0
388774	5	0
112858	9	0
8427	4	0
8424	4	0
8425	5	0
10200	25	0
55182	8	0
55183	119	0
91966	1	0
10201	12	0
55186	1	0
55187	1	0
8428	47	0
5468	74	1
9891	41	0
10610	1	0
29082	20	0
9125	5	0
122553	2	0
9839	24	0
57560	1	0
7597	39	0
9833	15	0
9830	1	0
9127	1	0
7593	11	0
7592	5	0
221472	3	0
23114	17	0
10307	6	0
23116	1	0
23111	6	0
23112	9	0
23113	10	0
89869	37	0
23118	67	0
23119	2	0
339047	3	0
374666	1	0
142891	1	0
10650	1	0
131578	1	0
57568	1	0
10300	4	0
4139	18	0
441273	1	0
4130	26	0
4131	43	0
4133	25	0
4134	17	0
64184	1	0
4137	74	0
3841	11	0
5693	63	0
3843	31	0
5691	66	0
55450	1	0
5697	5	0
5694	54	0
3846	107	0
3849	9	0
3848	30	0
5698	26	0
151242	1	0
151246	10	0
254251	1	0
22798	1	0
116541	77	0
116540	100	0
22795	10	0
22794	7	0
22797	8	0
22796	9	0
124995	85	0
55608	1	0
114769	1	0
5098	1	0
7916	28	0
5968	1	0
55231	6	0
51751	1	0
55233	25	0
55234	4	0
55236	2	0
51754	2	0
55238	1	0
51204	2	0
51207	8	0
51206	13	0
51201	2	0
5965	13	0
5966	253	0
51202	108	0
79892	6	0
53917	3	0
79890	13	0
79891	2	0
79896	1	0
79897	9	0
976	2	0
79899	4	0
56980	1	0
4548	10	0
64699	3	0
57099	5	0
90957	12	0
4541	53	0
4540	15	0
4543	26	1
4542	1	0
4544	19	1
4547	4	0
1072	45	0
252884	7	0
130026	1	0
85236	2	0
57580	6	0
148254	3	0
57585	2	0
57586	3	0
27316	125	0
2048	37	0
27314	1	0
27315	4	0
6285	34	0
2595	8	0
64342	1	0
2597	174	0
64432	79	0
2591	1	0
64430	3	0
64431	33	0
348995	8	0
317762	1	0
23481	3	0
146760	5	0
8609	1	0
1070	11	0
374907	8	0
182	8	0
163126	7	0
80067	1	0
80128	5	0
80063	3	0
139628	1	0
6041	4	0
6046	10	0
6047	29	0
6045	87	0
5372	10	0
6048	38	0
6049	2	0
284217	21	0
187	1	0
2622	3	0
2623	72	0
26298	2	0
2621	3	0
2626	24	0
2627	12	0
2624	46	0
2625	20	0
2628	3	0
185	25	1
22934	28	0
51250	1	0
7351	8	0
7350	2	0
9580	3	0
9581	3	0
7355	4	0
9587	17	0
9584	163	0
9585	5	0
10013	65	0
9235	1	0
9588	11	0
10010	46	0
9230	10	0
9231	9	0
10015	65	0
10014	75	0
54806	1	0
189	3	0
54800	2	0
54801	11	0
54802	3	0
55286	2	0
88455	4	0
84181	7	0
8204	52	0
842	45	0
339855	1	0
84186	5	0
55288	2	0
84188	4	0
255167	2	0
84920	2	0
10277	9	0
10276	4	0
10274	24	0
10273	52	0
337963	2	0
337960	1	0
10270	26	0
10278	26	0
23283	4	0
9050	5	0
9051	64	0
9053	4	0
9054	3	0
659	50	0
9056	1	0
342372	1	0
342371	48	0
503542	1	0
653220	1	0
23284	1	0
22898	1	0
22899	8	0
653226	4	0
22893	18	0
22890	12	0
22891	3	0
9356	1	1
22894	19	0
22895	16	0
775	18	1
774	13	1
777	4	0
776	2	1
771	13	1
770	3	0
773	8	1
779	4	1
778	2	0
2978	1	0
2979	2	0
72	112	0
71	89	0
70	40	0
2972	18	0
1501	22	0
2971	19	0
2976	13	0
2977	33	0
2974	24	0
2975	138	0
5362	9	0
64866	8	0
5360	5	0
5361	12	0
5366	9	0
1046	6	0
1045	23	0
1044	2	0
5368	1	0
1048	3	0
219736	1	0
79159	12	0
79158	6	0
5093	48	0
1506	2	0
79152	4	0
79157	1	0
79156	3	0
79155	14	0
63897	2	0
4303	21	0
4302	17	0
4301	43	0
4300	15	0
4306	14	0
80727	3	0
11051	192	0
11052	160	0
101543	2	0
11054	2	0
11055	1	0
11056	4	0
11059	40	0
525	6	0
3122	11	0
3123	5	0
3126	1	0
3127	2	0
3125	4	0
8659	44	0
8658	19	0
29911	31	0
1969	22	0
8651	52	0
8650	23	0
8653	2	0
8655	99	0
8654	26	1
83719	5	0
29915	8	0
114571	3	0
50964	2	0
51564	31	0
51566	4	0
51567	15	0
51560	8	0
51561	6	0
51562	51	0
23564	22	0
23567	5	0
23566	1	0
51569	15	0
3448	2	0
54913	9	0
5097	3	0
26292	64	0
529	17	0
25813	8	0
3445	2	0
25816	12	0
25814	17	0
5198	17	0
25818	2	0
3447	1	0
862	57	0
64792	1	0
1235	5	0
9315	5	0
3441	1	0
1236	3	0
130813	1	0
3440	2	0
23309	48	0
51693	10	0
51690	145	0
51691	37	0
23301	4	0
23300	2	0
23303	4	0
3442	1	0
23305	1	0
23304	8	0
266697	2	0
840	51	0
201626	1	0
9314	8	0
1233	9	0
7434	2	0
7436	10	0
7430	89	0
7431	258	0
7432	13	0
7433	17	0
2752	23	0
7439	3	0
2323	5	0
9313	1	0
253980	17	0
4604	4	0
2321	26	1
6675	3	0
6674	2	0
1616	115	0
259217	2	0
6670	73	0
259215	2	0
6672	33	0
6678	23	0
2326	6	1
84966	33	0
84967	15	0
84962	12	0
84960	1	0
2324	15	1
